id_product;product_name;attribute_name;attribute_value;Reference;wholesale_price;price;quantity;category;default_on;
"1184";"Parachute Summer Refresh Lotion Spray";"Volume";"100 ml";"AA11841383";"89.100000";"99.000000";"50";"Body Lotion & Oil";"1";
"1185";"Vaseline Total Moisture Lotion";"Volume";"100 ml";"AA11851384";"58.500000";"65.000000";"50";"Body Lotion & Oil";"0";
"1185";"Vaseline Total Moisture Lotion";"Volume";"300 ml";"AA11851386";"148.500000";"165.000000";"50";"Body Lotion & Oil";"0";
"1185";"Vaseline Total Moisture Lotion";"Volume";"200 ml";"AA11851385";"108.000000";"120.000000";"50";"Body Lotion & Oil";"1";
"1186";"Vaseline Total Moisture - Aloe fresh Lotion";"Volume";"300 ml";"AA11861388";"198.000000";"220.000000";"50";"Body Lotion & Oil";"0";
"1186";"Vaseline Total Moisture - Aloe fresh Lotion";"Volume";"200 ml";"AA11861387";"144.000000";"160.000000";"50";"Body Lotion & Oil";"1";
"1187";"Vaseline Total Moisture - Cocoa Glow Lotion";"Volume";"100 ml";"AA11871390";"67.500000";"75.000000";"50";"Body Lotion & Oil";"1";
"1187";"Vaseline Total Moisture - Cocoa Glow Lotion";"Volume";"300 ml";"AA11871389";"171.000000";"190.000000";"50";"Body Lotion & Oil";"0";
"1188";"Vaseline Healthy White - Lightening Lotion";"Volume";"100 ml";"AA11881392";"67.500000";"75.000000";"49";"Body Lotion & Oil";"1";
"1188";"Vaseline Healthy White - Lightening Lotion";"Volume";"300 ml";"AA11881391";"283.500000";"315.000000";"50";"Body Lotion & Oil";"0";
"1189";"Vaseline Healthy White - SPF24 Lotion";"Volume";"100 ml";"AA11891393";"76.500000";"85.000000";"50";"Body Lotion & Oil";"1";
"1190";"Vaseline Healthy White - Complete 10 Lotion";"Volume";"200 ml";"AA11901395";"157.500000";"175.000000";"50";"Body Lotion & Oil";"0";
"1190";"Vaseline Healthy White - Complete 10 Lotion";"Volume";"100 ml";"AA11901394";"90.000000";"100.000000";"50";"Body Lotion & Oil";"1";
"1190";"Vaseline Healthy White - Complete 10 Lotion";"Volume";"300 ml";"AA11901396";"247.500000";"275.000000";"50";"Body Lotion & Oil";"0";
"1191";"Fair & Lovely Multivitamin Cream - SPF 15";"";"";"";"";"";"";"Face Cream";"";
"1192";"Nivea Happy Time Lotion";"";"";"";"";"";"";"Body Lotion & Oil";"";
"1193";"Nivea UV protect Body Lotion";"Volume";"200 ml";"AA11931398";"180.000000";"200.000000";"50";"Body Lotion & Oil";"0";
"1193";"Nivea UV protect Body Lotion";"Volume";"75 ml";"AA11931397";"76.500000";"85.000000";"50";"Body Lotion & Oil";"1";
"1194";"Nivea Refreshing Cleansing Milk";"";"";"";"";"";"";"Scrubs & Face Packs";"";
"1195";"Nivea Express Hydrating Lotion";"Volume";"400 ml";"AA11951399";"238.500000";"265.000000";"50";"Body Lotion & Oil";"0";
"1195";"Nivea Express Hydrating Lotion";"Volume";"75 ml";"AA11951400";"81.000000";"90.000000";"49";"Body Lotion & Oil";"1";
"1196";"Super Max 3 Swift Razor";"Numbers";"1 pc";"AA11961401";"67.500000";"75.000000";"50";"Shaving Needs";"1";
"1197";"Super Max 3 Swift Razor Blades";"Numbers";"2 pc";"AA11971402";"45.000000";"50.000000";"50";"Shaving Razors & Blades";"1";
"1198";"Super Max Stainless Economy Blades";"Numbers";"1 pc";"AA11981403";"19.800000";"22.000000";"50";"Shaving Razors & Blades";"1";
"1199";"Super max SII Razor";"Numbers";"1 pc";"AA11991404";"28.800000";"32.000000";"50";"Shaving Razors & Blades";"1";
"1200";"Super Max Trio Razor";"Numbers";"1 pc";"AA12001405";"15.300000";"17.000000";"50";"Shaving Razors & Blades";"1";
"1201";"Axe Pulse Aftershave";"Volume";"50 ml";"AA12011406";"85.500000";"95.000000";"50";"After Shave";"1";
"1202";"Wild Stone Aftershave";"Volume";"50 ml";"AA12021408";"94.500000";"105.000000";"50";"Shaving Needs";"1";
"1202";"Wild Stone Aftershave";"Volume";"100 ml";"AA12021407";"135.000000";"150.000000";"50";"Shaving Needs";"0";
"1203";"Old Spice Aftershave Lotion - Fresh Lime";"Volume";"50 ml";"AA12031409";"85.500000";"95.000000";"50";"Shaving Needs";"1";
"1204";"Laser Control 3 Razor Blades";"Numbers";"4 pc";"AA12041410";"36.000000";"40.000000";"50";"Shaving Needs";"1";
"1205";"Laser Sport 3 Razor";"Numbers";"1 pc";"AA12051411";"16.200000";"18.000000";"50";"Shaving Needs";"1";
"1206";"Axe Aftershave - Dark Temptation";"Volume";"100 ml";"AA12061412";"180.000000";"200.000000";"50";"Shaving Needs";"1";
"1207";"Gillette Mach3 - Irritation 5 Defense Soothing Gel";"Quantity";"195 gm";"AA12071413";"242.100000";"269.000000";"50";"Shaving Needs";"1";
"1208";"Gillette 7 o' clock Super Platinum Razor + 5 blades";"";"";"";"";"";"";"Shaving Needs";"";
"1209";"Gillette Mach3 Turbo Sensitive Razor";"Numbers";"1 pc";"AA12091414";"134.100000";"149.000000";"50";"Shaving Razors & Blades";"1";
"1210";"Gillette 7 o' clock Sterling Razor";"Numbers";"1 pc";"AA12101415";"72.000000";"80.000000";"50";"Shaving Needs";"1";
"1211";"Gillette 7 o' Clock - Permasharp Stainless Razor";"";"";"";"";"";"";"Shaving Needs";"";
"1212";"Gillette Vector Plus Speed Razor";"Numbers";"1 pc";"AA12121416";"35.100000";"39.000000";"50";"Shaving Needs";"1";
"1213";"Gillette Vector Razor Blades";"Numbers";"4 pc";"AA12131418";"64.800000";"72.000000";"50";"Shaving Needs";"1";
"1213";"Gillette Vector Razor Blades";"Numbers";"6 pc";"AA12131417";"94.500000";"105.000000";"50";"Shaving Needs";"0";
"1213";"Gillette Vector Razor Blades";"Numbers";"2 pc";"AA12131419";"26.100000";"29.000000";"50";"Shaving Needs";"0";
"1214";"Gillette Vector3 Razor Blades";"Numbers";"8 pc";"AA12141420";"243.000000";"270.000000";"50";"Shaving Needs";"0";
"1214";"Gillette Vector3 Razor Blades";"Numbers";"2 pc";"AA12141422";"89.100000";"99.000000";"50";"Shaving Needs";"0";
"1214";"Gillette Vector3 Razor Blades";"Numbers";"4 pc";"AA12141421";"143.100000";"159.000000";"50";"Shaving Needs";"1";
"1215";"Gillette 7 o' Clock Super Platinum Blades (5+2)";"Numbers";"(5 + 2) pc";"AA12151423";"40.500000";"45.000000";"50";"Shaving Needs";"1";
"1216";"Gillette 7 o' Clock PII Razor Blades";"Numbers";"5 pc";"AA12161424";"121.500000";"135.000000";"50";"Shaving Needs";"1";
"1217";"Gillette Foam - Regular";"Quantity";"50 gm";"AA12171425";"52.200000";"58.000000";"50";"Shaving Needs";"1";
"1217";"Gillette Foam - Regular";"Quantity";"200 gm";"AA12171426";"135.000000";"150.000000";"50";"Shaving Needs";"0";
"1218";"Gillette Fusion Razor";"Numbers";"1 pc";"AA12181427";"269.100000";"299.000000";"50";"Shaving Needs";"1";
"1219";"Gillette Sensor Excel Razor";"Numbers";"1 pc";"AA12191428";"193.500000";"215.000000";"50";"Shaving Needs";"1";
"1220";"Gillette Sensor Excel Razor Blades";"Numbers";"5 pc";"AA12201429";"404.100000";"449.000000";"50";"Shaving Needs";"1";
"1221";"Gillette Wilman II Razor Blades";"Numbers";"5 pc";"AA12211430";"74.700000";"83.000000";"50";"Shaving Needs";"1";
"1222";"Gillette Presto Razor";"Numbers";"1 pc";"AA12221431";"17.100000";"19.000000";"50";"Shaving Needs";"1";
"1223";"Gillette Series Shave Gel - Moisturizing";"Quantity";"60 gm";"AA12231432";"66.600000";"74.000000";"50";"Shaving Needs";"1";
"1224";"Gillette Mach3 Turbo Sensitive Razor Blade";"Numbers";"4 pc";"AA12241433";"440.100000";"489.000000";"50";"Shaving Needs";"1";
"1225";"Gillette Fusion Razor Blade";"Numbers";"8 pc";"AA12251434";"971.100000";"1079.000000";"50";"Shaving Needs";"1";
"1226";"Gillette GII Plus";"Numbers";"5 pc";"AA12261435";"134.100000";"149.000000";"50";"Shaving Needs";"1";
"1227";"Gillette Mach3 Turbo Razor Blades";"Numbers";"4 pc";"AA12271436";"391.500000";"435.000000";"50";"Shaving Needs";"1";
"1228";"Gillette 7 o' Clock PII Razor";"Numbers";"1 pc";"AA12281437";"76.500000";"85.000000";"50";"Shaving Needs";"1";
"1229";"Cif Cream Original Surface Cleaner";"Volume";"500 ml";"AA12291439";"82.800000";"92.000000";"50";"Toilet & Floor Cleaners";"0";
"1229";"Cif Cream Original Surface Cleaner";"Volume";"250 ml";"AA12291438";"50.400000";"56.000000";"50";"Toilet & Floor Cleaners";"1";
"1230";"Cif Cream Lemon Surface Cleaner";"Volume";"500 ml";"AA12302647";"85.000000";"98.000000";"0";"Toilet & Floor Cleaners";"0";
"1230";"Cif Cream Lemon Surface Cleaner";"Volume";"250 ml";"AA12301440";"55.000000";"62.000000";"50";"Toilet & Floor Cleaners";"1";
"1231";"Cif Cream Iris Flower And Violet Petals Surface Cleaner";"";"";"";"";"";"";"Toilet & Floor Cleaners";"";
"1232";"Colin Glass Cleaner";"Volume";"250 ml";"AA12321441";"40.500000";"45.000000";"49";"Glass & Other Cleaners";"1";
"1233";"Colin Glass Cleaner(Lemon Fragnance)";"Volume";"500 ml";"AA12331442";"64.800000";"72.000000";"50";"Glass & Other Cleaners";"1";
"1234";"Colin Kitchen Cleaner";"Volume";"400 ml";"AA12341443";"67.500000";"75.000000";"50";"Glass & Other Cleaners";"1";
"1235";"MTR Breakfast Mixes - Poha, Regular";"";"";"";"";"";"";"Ready to cook";"";
"1235";"MTR Breakfast Mixes - Poha, Regular";"";"";"";"";"";"";"Ready to cook & eat";"";
"1236";"MTR Breakfast Mixes - Poha, Khatta Meetha";"";"";"";"";"";"";"Ready to cook";"";
"1236";"MTR Breakfast Mixes - Poha, Khatta Meetha";"";"";"";"";"";"";"Ready to cook & eat";"";
"1237";"MTR Breakfast Mixes - Oats Upma";"Quantity";"180 gm";"AA12371444";"45.000000";"50.000000";"50";"Ready to cook";"1";
"1237";"MTR Breakfast Mixes - Oats Upma";"Quantity";"180 gm";"AA12371444";"45.000000";"50.000000";"50";"Ready to cook & eat";"1";
"1238";"MTR Breakfast Mixes - Ragi Dosa";"";"";"";"";"";"";"Ready to cook";"";
"1238";"MTR Breakfast Mixes - Ragi Dosa";"";"";"";"";"";"";"Ready to cook & eat";"";
"1239";"MTR Breakfast Mixes - Oats Idli";"Quantity";"200 gm";"AA12391445";"45.000000";"50.000000";"50";"Ready to cook & eat";"1";
"1239";"MTR Breakfast Mixes - Oats Idli";"Quantity";"500 gm";"AA12391446";"85.500000";"95.000000";"50";"Ready to cook & eat";"0";
"1239";"MTR Breakfast Mixes - Oats Idli";"Quantity";"200 gm";"AA12391445";"45.000000";"50.000000";"50";"Ready to cook";"1";
"1239";"MTR Breakfast Mixes - Oats Idli";"Quantity";"500 gm";"AA12391446";"85.500000";"95.000000";"50";"Ready to cook";"0";
"1240";"MTR Breakfast Mixes - Multigrain Dosa";"";"";"";"";"";"";"Ready to cook & eat";"";
"1240";"MTR Breakfast Mixes - Multigrain Dosa";"";"";"";"";"";"";"Ready to cook";"";
"1241";"MTR Breakfast Mixes - Uttapam";"Quantity";"500 gm";"AA12411447";"49.500000";"55.000000";"50";"Ready Mixes";"1";
"1242";"MTR Breakfast Mixes - Rava Idli";"Quantity";"500 gm";"AA12421449";"71.100000";"79.000000";"50";"Ready Mixes";"0";
"1242";"MTR Breakfast Mixes - Rava Idli";"Quantity";"200 gm";"AA12421448";"31.500000";"35.000000";"50";"Ready Mixes";"1";
"1243";"MTR Breakfast Mixes - Masala Idli";"";"";"";"";"";"";"Ready to cook & eat";"";
"1243";"MTR Breakfast Mixes - Masala Idli";"";"";"";"";"";"";"Ready to cook";"";
"1244";"MTR Breakfast Mixes - Masala Upma";"Quantity";"180 gm";"AA12441450";"40.500000";"45.000000";"50";"Ready to cook & eat";"1";
"1244";"MTR Breakfast Mixes - Masala Upma";"Quantity";"180 gm";"AA12441450";"40.500000";"45.000000";"50";"Ready to cook";"1";
"1245";"MTR Breakfast Mixes - Puttu";"";"";"";"";"";"";"Ready to cook & eat";"";
"1245";"MTR Breakfast Mixes - Puttu";"";"";"";"";"";"";"Ready to cook";"";
"1246";"MTR Breakfast Mixes - Rava Dosa";"Quantity";"500 gm";"AA12461451";"64.800000";"72.000000";"50";"Ready to cook";"1";
"1246";"MTR Breakfast Mixes - Rava Dosa";"Quantity";"500 gm";"AA12461451";"64.800000";"72.000000";"50";"Ready to cook & eat";"1";
"1247";"MTR Breakfast Mixes - Vada";"Quantity";"200 gm";"AA12471452";"52.200000";"58.000000";"50";"Ready to cook";"1";
"1247";"MTR Breakfast Mixes - Vada";"Quantity";"500 gm";"AA12471453";"95.400000";"106.000000";"50";"Ready to cook";"0";
"1247";"MTR Breakfast Mixes - Vada";"Quantity";"200 gm";"AA12471452";"52.200000";"58.000000";"50";"Ready to cook & eat";"1";
"1247";"MTR Breakfast Mixes - Vada";"Quantity";"500 gm";"AA12471453";"95.400000";"106.000000";"50";"Ready to cook & eat";"0";
"1248";"MTR Breakfast Mixes - Dosa";"Quantity";"500 gm";"AA12481455";"63.000000";"70.000000";"50";"Ready Mixes";"0";
"1248";"MTR Breakfast Mixes - Dosa";"Quantity";"200 gm";"AA12481454";"30.600000";"34.000000";"50";"Ready Mixes";"1";
"1249";"MTR Breakfast Mixes - Rice Idli";"Quantity";"500 gm";"AA12491457";"52.200000";"58.000000";"50";"Ready to cook";"0";
"1249";"MTR Breakfast Mixes - Rice Idli";"Quantity";"200 gm";"AA12491456";"30.600000";"34.000000";"50";"Ready to cook & eat";"1";
"1249";"MTR Breakfast Mixes - Rice Idli";"Quantity";"500 gm";"AA12491457";"52.200000";"58.000000";"50";"Ready to cook & eat";"0";
"1249";"MTR Breakfast Mixes - Rice Idli";"Quantity";"200 gm";"AA12491456";"30.600000";"34.000000";"50";"Ready to cook";"1";
"1250";"MTR Breakfast Mixes - Upma";"Quantity";"180 gm";"AA12501458";"18.000000";"20.000000";"50";"Ready to cook & eat";"1";
"1250";"MTR Breakfast Mixes - Upma";"Quantity";"180 gm";"AA12501458";"18.000000";"20.000000";"50";"Ready to cook";"1";
"1251";"MTR Breakfast Mixes - Ragi Rava Idli";"";"";"";"";"";"";"Ready to cook & eat";"";
"1251";"MTR Breakfast Mixes - Ragi Rava Idli";"";"";"";"";"";"";"Ready to cook";"";
"1252";"MTR Masala - Sambar Powder";"Quantity";"200 gm";"AA12521459";"72.000000";"80.000000";"50";"Masala & Spices";"1";
"1252";"MTR Masala - Sambar Powder";"Quantity";"100 gm";"AA12521460";"45.000000";"50.000000";"50";"Masala & Spices";"0";
"1252";"MTR Masala - Sambar Powder";"Quantity";"200 gm";"AA12521459";"72.000000";"80.000000";"50";"Masala & Spices";"1";
"1252";"MTR Masala - Sambar Powder";"Quantity";"100 gm";"AA12521460";"45.000000";"50.000000";"50";"Masala & Spices";"0";
"1253";"MTR Masala - Rasam Powder";"Quantity";"100 gm";"AA12531461";"31.500000";"35.000000";"50";"Masala & Spices";"0";
"1253";"MTR Masala - Rasam Powder";"Quantity";"200 gm";"AA12531462";"48.600000";"54.000000";"50";"Masala & Spices";"1";
"1253";"MTR Masala - Rasam Powder";"Quantity";"100 gm";"AA12531461";"31.500000";"35.000000";"50";"Masala & Spices";"0";
"1253";"MTR Masala - Rasam Powder";"Quantity";"200 gm";"AA12531462";"48.600000";"54.000000";"50";"Masala & Spices";"1";
"1254";"MTR Masala - Garam Masala";"";"";"";"";"";"";"Masala & Spices";"";
"1254";"MTR Masala - Garam Masala";"";"";"";"";"";"";"Masala & Spices";"";
"1255";"MTR Masala - Puliogare Powder";"";"";"";"";"";"";"Masala & Spices";"";
"1255";"MTR Masala - Puliogare Powder";"";"";"";"";"";"";"Masala & Spices";"";
"1256";"MTR Masala - Madras Sambar Powder";"Quantity";"100 gm";"AA12561463";"22.500000";"25.000000";"50";"Masala & Spices";"1";
"1256";"MTR Masala - Madras Sambar Powder";"Quantity";"100 gm";"AA12561463";"22.500000";"25.000000";"50";"Masala & Spices";"1";
"1257";"MTR Masala - Madras Rasam Powder";"";"";"";"";"";"";"Masala & Spices";"";
"1257";"MTR Masala - Madras Rasam Powder";"";"";"";"";"";"";"Masala & Spices";"";
"1258";"MTR Masala - Bisibele Bhath Masala";"";"";"";"";"";"";"Masala & Spices";"";
"1258";"MTR Masala - Bisibele Bhath Masala";"";"";"";"";"";"";"Masala & Spices";"";
"1259";"MTR Masala - Vangi Bhath (brinjal rice) Powder";"";"";"";"";"";"";"Masala & Spices";"";
"1259";"MTR Masala - Vangi Bhath (brinjal rice) Powder";"";"";"";"";"";"";"Masala & Spices";"";
"1260";"MTR Masala - Pulao Masala";"";"";"";"";"";"";"Masala & Spices";"";
"1260";"MTR Masala - Pulao Masala";"";"";"";"";"";"";"Masala & Spices";"";
"1261";"MTR Masala - Chana Masala";"Quantity";"300 gm";"AA12611464";"63.000000";"70.000000";"50";"Masala & Spices";"1";
"1261";"MTR Masala - Chana Masala";"Quantity";"300 gm";"AA12611464";"63.000000";"70.000000";"50";"Masala & Spices";"1";
"1262";"MTR Masala - Chutney Powder";"";"";"";"";"";"";"Masala & Spices";"";
"1262";"MTR Masala - Chutney Powder";"";"";"";"";"";"";"Masala & Spices";"";
"1263";"MTR Masala - Dal Powder or Parupu Podi";"";"";"";"";"";"";"Masala & Spices";"";
"1263";"MTR Masala - Dal Powder or Parupu Podi";"";"";"";"";"";"";"Masala & Spices";"";
"1264";"MTR Masala - Pav Bhaji Masala";"";"";"";"";"";"";"Masala & Spices";"";
"1264";"MTR Masala - Pav Bhaji Masala";"";"";"";"";"";"";"Masala & Spices";"";
"1265";"MTR Masala - Sambhar Masala";"";"";"";"";"";"";"Masala & Spices";"";
"1265";"MTR Masala - Sambhar Masala";"";"";"";"";"";"";"Masala & Spices";"";
"1266";"MTR Masala - Rasam Masala";"";"";"";"";"";"";"Masala & Spices";"";
"1266";"MTR Masala - Rasam Masala";"";"";"";"";"";"";"Masala & Spices";"";
"1267";"MTR Masala - Kulambu Masala";"";"";"";"";"";"";"Masala & Spices";"";
"1267";"MTR Masala - Kulambu Masala";"";"";"";"";"";"";"Masala & Spices";"";
"1268";"Pillsbury Instant Mix - Rice Idli";"Quantity";"200 gm";"AA12681465";"34.200000";"38.000000";"50";"Ready to cook";"1";
"1268";"Pillsbury Instant Mix - Rice Idli";"Quantity";"200 gm";"AA12681465";"34.200000";"38.000000";"50";"Ready to cook & eat";"1";
"1269";"Pillsbury Instant Mix - Rice Dosa";"Quantity";"200 gm";"AA12691467";"34.200000";"38.000000";"50";"Ready to cook";"1";
"1269";"Pillsbury Instant Mix - Rice Dosa";"Quantity";"500 gm";"AA12691466";"58.500000";"65.000000";"50";"Ready to cook & eat";"0";
"1269";"Pillsbury Instant Mix - Rice Dosa";"Quantity";"200 gm";"AA12691467";"34.200000";"38.000000";"50";"Ready to cook & eat";"1";
"1269";"Pillsbury Instant Mix - Rice Dosa";"Quantity";"500 gm";"AA12691466";"58.500000";"65.000000";"50";"Ready to cook";"0";
"1270";"Pillsbury Instant Mix - Rava Idli";"Quantity";"500 gm";"AA12701468";"58.500000";"65.000000";"50";"Ready to cook & eat";"0";
"1270";"Pillsbury Instant Mix - Rava Idli";"Quantity";"200 gm";"AA12701469";"34.200000";"38.000000";"50";"Ready to cook & eat";"1";
"1270";"Pillsbury Instant Mix - Rava Idli";"Quantity";"500 gm";"AA12701468";"58.500000";"65.000000";"50";"Ready to cook";"0";
"1270";"Pillsbury Instant Mix - Rava Idli";"Quantity";"200 gm";"AA12701469";"34.200000";"38.000000";"50";"Ready to cook";"1";
"1271";"Pillsbury Instant Mix - Khaman Dhokla";"Quantity";"500 gm";"AA12711470";"68.400000";"76.000000";"50";"Ready to cook & eat";"0";
"1271";"Pillsbury Instant Mix - Khaman Dhokla";"Quantity";"180 gm";"AA12711471";"31.500000";"35.000000";"50";"Ready to cook & eat";"1";
"1271";"Pillsbury Instant Mix - Khaman Dhokla";"Quantity";"500 gm";"AA12711470";"68.400000";"76.000000";"50";"Ready to cook";"0";
"1271";"Pillsbury Instant Mix - Khaman Dhokla";"Quantity";"180 gm";"AA12711471";"31.500000";"35.000000";"50";"Ready to cook";"1";
"1272";"Godrej Expert rich creme hair color - Natural Black";"Multiple Value Pack";"20 gm + 20 ml";"AA12721472";"27.000000";"30.000000";"50";"Hair Colors & Dyes ";"1";
"1273";"Godrej Expert rich creme hair color - Black Brown";"Multiple Value Pack";"20 gm + 20 ml";"AA12731473";"27.000000";"30.000000";"50";"Hair Colors & Dyes ";"1";
"1274";"Godrej Expert rich creme hair color - Dark Brown";"Multiple Value Pack";"20 gm + 20 ml";"AA12741474";"27.000000";"30.000000";"50";"Hair Colors & Dyes ";"1";
"1275";"Godrej Expert rich creme hair color - Natural Brown";"Multiple Value Pack";"20 gm + 20 ml";"AA12751475";"27.000000";"30.000000";"50";"Hair Colors & Dyes ";"1";
"1276";"Godrej Expert rich creme hair color - Burgundy";"Multiple Value Pack";"20 gm + 20 ml";"AA12761476";"27.000000";"30.000000";"50";"Hair Colors & Dyes ";"1";
"1277";"Godrej Expert creme hair color with hair coloring kit - Natural Black";"";"";"";"";"";"";"Hair Colors & Dyes ";"";
"1278";"Godrej Expert creme hair color with hair coloring kit - Black Brown";"";"";"";"";"";"";"Hair Colors & Dyes ";"";
"1279";"Godrej Expert creme hair color with hair coloring kit - Dark Brown";"";"";"";"";"";"";"Hair Colors & Dyes ";"";
"1280";"Godrej Expert creme hair color with hair coloring kit - Natural Brown";"";"";"";"";"";"";"Hair Colors & Dyes ";"";
"1281";"Godrej Expert creme hair color with hair coloring kit - Burgundy";"";"";"";"";"";"";"Hair Colors & Dyes ";"";
"1282";"Set Wet Hair Gel - Cool Hold Tube Pack";"Volume";"50 ml";"AA12821477";"45.000000";"50.000000";"50";"Hair Styling Products";"0";
"1282";"Set Wet Hair Gel - Cool Hold Tube Pack";"Volume";"150 ml";"AA12821479";"99.000000";"110.000000";"50";"Hair Styling Products";"0";
"1282";"Set Wet Hair Gel - Cool Hold Tube Pack";"Volume";"100 ml";"AA12821478";"76.500000";"85.000000";"50";"Hair Styling Products";"1";
"1283";"Set Wet Hair Gel - Vertical Hold Tube Pack";"Volume";"50 ml";"AA12831480";"45.000000";"50.000000";"50";"Hair Care";"0";
"1283";"Set Wet Hair Gel - Vertical Hold Tube Pack";"Volume";"150 ml";"AA12831481";"99.000000";"110.000000";"50";"Hair Care";"1";
"1283";"Set Wet Hair Gel - Vertical Hold Tube Pack";"Volume";"25 ml";"AA12831482";"24.300000";"27.000000";"50";"Hair Care";"0";
"1283";"Set Wet Hair Gel - Vertical Hold Tube Pack";"Volume";"50 ml";"AA12831480";"45.000000";"50.000000";"50";"Hair Care";"0";
"1283";"Set Wet Hair Gel - Vertical Hold Tube Pack";"Volume";"150 ml";"AA12831481";"99.000000";"110.000000";"50";"Hair Care";"1";
"1283";"Set Wet Hair Gel - Vertical Hold Tube Pack";"Volume";"25 ml";"AA12831482";"24.300000";"27.000000";"50";"Hair Care";"0";
"1284";"Set Wet Hair Gel - Wet Look Tube Pack";"Volume";"100 ml";"AA12841484";"76.500000";"85.000000";"50";"Hair Care";"1";
"1284";"Set Wet Hair Gel - Wet Look Tube Pack";"Volume";"150 ml";"AA12841485";"99.000000";"110.000000";"50";"Hair Care";"0";
"1284";"Set Wet Hair Gel - Wet Look Tube Pack";"Volume";"25 ml";"AA12841486";"24.300000";"27.000000";"50";"Hair Care";"0";
"1284";"Set Wet Hair Gel - Wet Look Tube Pack";"Volume";"50 ml";"AA12841483";"45.000000";"50.000000";"50";"Hair Care";"0";
"1284";"Set Wet Hair Gel - Wet Look Tube Pack";"Volume";"100 ml";"AA12841484";"76.500000";"85.000000";"50";"Hair Care";"1";
"1284";"Set Wet Hair Gel - Wet Look Tube Pack";"Volume";"150 ml";"AA12841485";"99.000000";"110.000000";"50";"Hair Care";"0";
"1284";"Set Wet Hair Gel - Wet Look Tube Pack";"Volume";"25 ml";"AA12841486";"24.300000";"27.000000";"50";"Hair Care";"0";
"1284";"Set Wet Hair Gel - Wet Look Tube Pack";"Volume";"50 ml";"AA12841483";"45.000000";"50.000000";"50";"Hair Care";"0";
"1285";"Set Wet Restyling Hair Gel - Spikes & Straights";"Volume";"100 ml";"AA12851487";"108.000000";"120.000000";"50";"Hair Care";"1";
"1285";"Set Wet Restyling Hair Gel - Spikes & Straights";"Volume";"100 ml";"AA12851487";"108.000000";"120.000000";"50";"Hair Care";"1";
"1286";"Set Wet Restyling Hair Gel - Wet & Wavy";"";"";"";"";"";"";"Hair Care";"";
"1286";"Set Wet Restyling Hair Gel - Wet & Wavy";"";"";"";"";"";"";"Hair Care";"";
"1287";"Set Wet Hair Gel - New Ultimate Hold";"Volume";"250 ml";"AA12871488";"117.000000";"130.000000";"50";"Hair Care";"1";
"1287";"Set Wet Hair Gel - New Ultimate Hold";"Volume";"250 ml";"AA12871488";"117.000000";"130.000000";"50";"Hair Care";"1";
"1288";"Set Wet Hair Gel - New Casual Hold";"Volume";"250 ml";"AA12881489";"117.000000";"130.000000";"50";"Hair Care";"1";
"1288";"Set Wet Hair Gel - New Casual Hold";"Volume";"250 ml";"AA12881489";"117.000000";"130.000000";"50";"Hair Care";"1";
"1289";"Gatsby Water Gloss - Soft Wet Look Hair Styling Gel Box";"Quantity";"300 gm";"AA12891490";"126.000000";"140.000000";"50";"Hair Styling Products";"1";
"1289";"Gatsby Water Gloss - Soft Wet Look Hair Styling Gel Box";"Quantity";"150 gm";"AA12891492";"90.000000";"100.000000";"50";"Hair Styling Products";"0";
"1289";"Gatsby Water Gloss - Soft Wet Look Hair Styling Gel Box";"Quantity";"30 gm";"AA12891491";"27.000000";"30.000000";"50";"Hair Styling Products";"0";
"1290";"Gatsby Water Gloss - Soft Wet Look Hair Styling Gel Tube Pack";"Quantity";"100 gm";"AA12901493";"72.000000";"80.000000";"50";"Hair Styling Products";"1";
"1290";"Gatsby Water Gloss - Soft Wet Look Hair Styling Gel Tube Pack";"Quantity";"50 gm";"AA12901494";"45.000000";"50.000000";"50";"Hair Styling Products";"0";
"1291";"Gatsby Water Gloss - Hard Wet Look Hair Styling Gel Box";"Quantity";"150 gm";"AA12911495";"90.000000";"100.000000";"50";"Hair Styling Products";"1";
"1291";"Gatsby Water Gloss - Hard Wet Look Hair Styling Gel Box";"Quantity";"300 gm";"AA12911496";"99.000000";"110.000000";"50";"Hair Styling Products";"0";
"1292";"Gatsby Water Gloss - Hard Wet Look Hair Styling Gel Tube";"Quantity";"100 gm";"AA12921497";"72.000000";"80.000000";"50";"Hair Styling Products";"1";
"1292";"Gatsby Water Gloss - Hard Wet Look Hair Styling Gel Tube";"Quantity";"50 gm";"AA12921498";"45.000000";"50.000000";"50";"Hair Styling Products";"0";
"1293";"Gatsby Water Gloss - Super Hard Wet Look Hair Styling Gel Box";"Quantity";"30 gm";"AA12931500";"27.000000";"30.000000";"50";"Hair Styling Products";"0";
"1293";"Gatsby Water Gloss - Super Hard Wet Look Hair Styling Gel Box";"Quantity";"300 gm";"AA12931499";"126.000000";"140.000000";"50";"Hair Styling Products";"0";
"1293";"Gatsby Water Gloss - Super Hard Wet Look Hair Styling Gel Box";"Quantity";"150 gm";"AA12931501";"90.000000";"100.000000";"50";"Hair Styling Products";"1";
"1294";"Gatsby Water Gloss - Super Hard Wet Look Hair Styling Gel Tube Pack";"Quantity";"100 gm";"AA12941502";"72.000000";"80.000000";"50";"Hair Styling Products";"1";
"1294";"Gatsby Water Gloss - Super Hard Wet Look Hair Styling Gel Tube Pack";"Quantity";"50 gm";"AA12941503";"45.000000";"50.000000";"50";"Hair Styling Products";"0";
